deslocamento_final,z_padronizado
-122.0,-1.22
-64.0,-0.64
-86.0,-0.86
-52.0,-0.52
-82.0,-0.82
-62.0,-0.62
136.0,1.36
216.0,2.16
-156.0,-1.56
114.0,1.14
14.0,0.14
26.0,0.26
-60.0,-0.6
90.0,0.9
48.0,0.48
-168.0,-1.68
-134.0,-1.34
-88.0,-0.88
170.0,1.7
-68.0,-0.68
-50.0,-0.5
132.0,1.32
-2.0,-0.02
-26.0,-0.26
28.0,0.28
24.0,0.24
164.0,1.64
96.0,0.96
-82.0,-0.82
-96.0,-0.96
60.0,0.6
58.0,0.58
-24.0,-0.24
166.0,1.66
-114.0,-1.14
-50.0,-0.5
8.0,0.08
106.0,1.06
-66.0,-0.66
54.0,0.54
16.0,0.16
-168.0,-1.68
-84.0,-0.84
98.0,0.98
128.0,1.28
-46.0,-0.46
24.0,0.24
174.0,1.74
-26.0,-0.26
48.0,0.48
-54.0,-0.54
26.0,0.26
26.0,0.26
-236.0,-2.36
22.0,0.22
36.0,0.36
28.0,0.28
-118.0,-1.18
6.0,0.06
-90.0,-0.9
-36.0,-0.36
-12.0,-0.12
242.0,2.42
-86.0,-0.86
-72.0,-0.72
-102.0,-1.02
188.0,1.88
-100.0,-1.0
12.0,0.12
22.0,0.22
-10.0,-0.1
-6.0,-0.06
-16.0,-0.16
244.0,2.44
-12.0,-0.12
214.0,2.14
44.0,0.44
-60.0,-0.6
-148.0,-1.48
-260.0,-2.6
46.0,0.46
28.0,0.28
-148.0,-1.48
20.0,0.2
-176.0,-1.76
-122.0,-1.22
-70.0,-0.7
-30.0,-0.3
-164.0,-1.64
110.0,1.1
54.0,0.54
76.0,0.76
-52.0,-0.52
20.0,0.2
-60.0,-0.6
34.0,0.34
-92.0,-0.92
-112.0,-1.12
36.0,0.36
40.0,0.4
44.0,0.44
138.0,1.38
106.0,1.06
28.0,0.28
10.0,0.1
-124.0,-1.24
44.0,0.44
52.0,0.52
44.0,0.44
-104.0,-1.04
8.0,0.08
46.0,0.46
-22.0,-0.22
-46.0,-0.46
-108.0,-1.08
142.0,1.42
-8.0,-0.08
-204.0,-2.04
-136.0,-1.36
36.0,0.36
12.0,0.12
92.0,0.92
210.0,2.1
-22.0,-0.22
-42.0,-0.42
158.0,1.58
16.0,0.16
44.0,0.44
-106.0,-1.06
8.0,0.08
12.0,0.12
188.0,1.88
116.0,1.16
0.0,0.0
204.0,2.04
32.0,0.32
-92.0,-0.92
198.0,1.98
74.0,0.74
106.0,1.06
-6.0,-0.06
-22.0,-0.22
108.0,1.08
48.0,0.48
88.0,0.88
-108.0,-1.08
-60.0,-0.6
-6.0,-0.06
-142.0,-1.42
128.0,1.28
-28.0,-0.28
-22.0,-0.22
-30.0,-0.3
38.0,0.38
-36.0,-0.36
42.0,0.42
-116.0,-1.16
-202.0,-2.02
36.0,0.36
-150.0,-1.5
-70.0,-0.7
86.0,0.86
-150.0,-1.5
26.0,0.26
-160.0,-1.6
-88.0,-0.88
106.0,1.06
58.0,0.58
-52.0,-0.52
44.0,0.44
-80.0,-0.8
178.0,1.78
-124.0,-1.24
-64.0,-0.64
38.0,0.38
-50.0,-0.5
14.0,0.14
-144.0,-1.44
22.0,0.22
12.0,0.12
80.0,0.8
6.0,0.06
54.0,0.54
246.0,2.46
54.0,0.54
10.0,0.1
-58.0,-0.58
54.0,0.54
-92.0,-0.92
2.0,0.02
36.0,0.36
-52.0,-0.52
88.0,0.88
40.0,0.4
62.0,0.62
42.0,0.42
-204.0,-2.04
226.0,2.26
54.0,0.54
110.0,1.1
90.0,0.9
-24.0,-0.24
26.0,0.26
170.0,1.7
22.0,0.22
-4.0,-0.04
16.0,0.16
-72.0,-0.72
-6.0,-0.06
-52.0,-0.52
78.0,0.78
30.0,0.3
68.0,0.68
124.0,1.24
12.0,0.12
30.0,0.3
-46.0,-0.46
-66.0,-0.66
-24.0,-0.24
116.0,1.16
90.0,0.9
-2.0,-0.02
-32.0,-0.32
-46.0,-0.46
46.0,0.46
226.0,2.26
98.0,0.98
-70.0,-0.7
-108.0,-1.08
0.0,0.0
96.0,0.96
-36.0,-0.36
-12.0,-0.12
-36.0,-0.36
-24.0,-0.24
56.0,0.56
38.0,0.38
18.0,0.18
164.0,1.64
26.0,0.26
-160.0,-1.6
68.0,0.68
-190.0,-1.9
38.0,0.38
-70.0,-0.7
-128.0,-1.28
42.0,0.42
-170.0,-1.7
4.0,0.04
12.0,0.12
42.0,0.42
-58.0,-0.58
128.0,1.28
118.0,1.18
-168.0,-1.68
-100.0,-1.0
108.0,1.08
-132.0,-1.32
-106.0,-1.06
202.0,2.02
62.0,0.62
86.0,0.86
142.0,1.42
0.0,0.0
-138.0,-1.38
-38.0,-0.38
-56.0,-0.56
-22.0,-0.22
62.0,0.62
30.0,0.3
46.0,0.46
-56.0,-0.56
-120.0,-1.2
-376.0,-3.76
10.0,0.1
166.0,1.66
-50.0,-0.5
104.0,1.04
22.0,0.22
4.0,0.04
-76.0,-0.76
-38.0,-0.38
24.0,0.24
-2.0,-0.02
-98.0,-0.98
-52.0,-0.52
-104.0,-1.04
182.0,1.82
-42.0,-0.42
-182.0,-1.82
-118.0,-1.18
98.0,0.98
-38.0,-0.38
-14.0,-0.14
204.0,2.04
88.0,0.88
126.0,1.26
-114.0,-1.14
-40.0,-0.4
-138.0,-1.38
-96.0,-0.96
-58.0,-0.58
146.0,1.46
172.0,1.72
-152.0,-1.52
38.0,0.38
116.0,1.16
8.0,0.08
140.0,1.4
22.0,0.22
-6.0,-0.06
-42.0,-0.42
70.0,0.7
42.0,0.42
82.0,0.82
30.0,0.3
62.0,0.62
68.0,0.68
162.0,1.62
42.0,0.42
6.0,0.06
-40.0,-0.4
-18.0,-0.18
2.0,0.02
56.0,0.56
-24.0,-0.24
-22.0,-0.22
-78.0,-0.78
-142.0,-1.42
-22.0,-0.22
36.0,0.36
24.0,0.24
-70.0,-0.7
-72.0,-0.72
-32.0,-0.32
-4.0,-0.04
52.0,0.52
-172.0,-1.72
54.0,0.54
-58.0,-0.58
10.0,0.1
-12.0,-0.12
178.0,1.78
-12.0,-0.12
-152.0,-1.52
-20.0,-0.2
24.0,0.24
94.0,0.94
-200.0,-2.0
-84.0,-0.84
-84.0,-0.84
102.0,1.02
58.0,0.58
-18.0,-0.18
-16.0,-0.16
70.0,0.7
-52.0,-0.52
-128.0,-1.28
-112.0,-1.12
14.0,0.14
-40.0,-0.4
-112.0,-1.12
38.0,0.38
38.0,0.38
152.0,1.52
74.0,0.74
190.0,1.9
-36.0,-0.36
78.0,0.78
114.0,1.14
54.0,0.54
-94.0,-0.94
42.0,0.42
-12.0,-0.12
50.0,0.5
90.0,0.9
56.0,0.56
-90.0,-0.9
62.0,0.62
-12.0,-0.12
46.0,0.46
-38.0,-0.38
24.0,0.24
-32.0,-0.32
-138.0,-1.38
112.0,1.12
108.0,1.08
-18.0,-0.18
-4.0,-0.04
-6.0,-0.06
116.0,1.16
76.0,0.76
150.0,1.5
-30.0,-0.3
-136.0,-1.36
24.0,0.24
72.0,0.72
-68.0,-0.68
-4.0,-0.04
-286.0,-2.86
-130.0,-1.3
-16.0,-0.16
44.0,0.44
-48.0,-0.48
-58.0,-0.58
8.0,0.08
210.0,2.1
-22.0,-0.22
58.0,0.58
42.0,0.42
62.0,0.62
60.0,0.6
-66.0,-0.66
52.0,0.52
78.0,0.78
102.0,1.02
-74.0,-0.74
-208.0,-2.08
-8.0,-0.08
46.0,0.46
126.0,1.26
90.0,0.9
-56.0,-0.56
28.0,0.28
-100.0,-1.0
144.0,1.44
12.0,0.12
-346.0,-3.46
-54.0,-0.54
74.0,0.74
-58.0,-0.58
180.0,1.8
-104.0,-1.04
8.0,0.08
190.0,1.9
26.0,0.26
-34.0,-0.34
110.0,1.1
26.0,0.26
136.0,1.36
4.0,0.04
280.0,2.8
64.0,0.64
-198.0,-1.98
-88.0,-0.88
62.0,0.62
264.0,2.64
82.0,0.82
-36.0,-0.36
0.0,0.0
-118.0,-1.18
138.0,1.38
4.0,0.04
66.0,0.66
-130.0,-1.3
-62.0,-0.62
-14.0,-0.14
-76.0,-0.76
68.0,0.68
-20.0,-0.2
40.0,0.4
-88.0,-0.88
112.0,1.12
88.0,0.88
-82.0,-0.82
22.0,0.22
40.0,0.4
-110.0,-1.1
56.0,0.56
-86.0,-0.86
168.0,1.68
-74.0,-0.74
12.0,0.12
84.0,0.84
-4.0,-0.04
84.0,0.84
-52.0,-0.52
-120.0,-1.2
-194.0,-1.94
-18.0,-0.18
106.0,1.06
-6.0,-0.06
30.0,0.3
-54.0,-0.54
100.0,1.0
50.0,0.5
76.0,0.76
20.0,0.2
-190.0,-1.9
126.0,1.26
-72.0,-0.72
20.0,0.2
100.0,1.0
122.0,1.22
48.0,0.48
38.0,0.38
-46.0,-0.46
16.0,0.16
-24.0,-0.24
-108.0,-1.08
-266.0,-2.66
-106.0,-1.06
-6.0,-0.06
130.0,1.3
-82.0,-0.82
168.0,1.68
-126.0,-1.26
-92.0,-0.92
-124.0,-1.24
6.0,0.06
-122.0,-1.22
64.0,0.64
178.0,1.78
4.0,0.04
-14.0,-0.14
4.0,0.04
86.0,0.86
-126.0,-1.26
-16.0,-0.16
-246.0,-2.46
0.0,0.0
16.0,0.16
50.0,0.5
-86.0,-0.86
-32.0,-0.32
-82.0,-0.82
44.0,0.44
-18.0,-0.18
84.0,0.84
-234.0,-2.34
-88.0,-0.88
44.0,0.44
-20.0,-0.2
-60.0,-0.6
86.0,0.86
28.0,0.28
-100.0,-1.0
-24.0,-0.24
170.0,1.7
66.0,0.66
16.0,0.16
-32.0,-0.32
88.0,0.88
-208.0,-2.08
62.0,0.62
16.0,0.16
46.0,0.46
110.0,1.1
90.0,0.9
-150.0,-1.5
-54.0,-0.54
114.0,1.14
-114.0,-1.14
-242.0,-2.42
-126.0,-1.26
152.0,1.52
-70.0,-0.7
-72.0,-0.72
64.0,0.64
88.0,0.88
-118.0,-1.18
-16.0,-0.16
-48.0,-0.48
-20.0,-0.2
-180.0,-1.8
-140.0,-1.4
126.0,1.26
-36.0,-0.36
162.0,1.62
158.0,1.58
138.0,1.38
-142.0,-1.42
0.0,0.0
110.0,1.1
186.0,1.86
-52.0,-0.52
50.0,0.5
8.0,0.08
-122.0,-1.22
-20.0,-0.2
-34.0,-0.34
-12.0,-0.12
88.0,0.88
12.0,0.12
14.0,0.14
68.0,0.68
-8.0,-0.08
184.0,1.84
96.0,0.96
-84.0,-0.84
22.0,0.22
-68.0,-0.68
-60.0,-0.6
-64.0,-0.64
90.0,0.9
34.0,0.34
46.0,0.46
46.0,0.46
136.0,1.36
-62.0,-0.62
106.0,1.06
-220.0,-2.2
38.0,0.38
38.0,0.38
-232.0,-2.32
158.0,1.58
112.0,1.12
-54.0,-0.54
154.0,1.54
88.0,0.88
78.0,0.78
-44.0,-0.44
-142.0,-1.42
-26.0,-0.26
-144.0,-1.44
-38.0,-0.38
88.0,0.88
-4.0,-0.04
-104.0,-1.04
28.0,0.28
4.0,0.04
0.0,0.0
174.0,1.74
90.0,0.9
56.0,0.56
-76.0,-0.76
-180.0,-1.8
-158.0,-1.58
44.0,0.44
-150.0,-1.5
6.0,0.06
128.0,1.28
-162.0,-1.62
-10.0,-0.1
14.0,0.14
-72.0,-0.72
68.0,0.68
-44.0,-0.44
-240.0,-2.4
-112.0,-1.12
-54.0,-0.54
180.0,1.8
-6.0,-0.06
-120.0,-1.2
-26.0,-0.26
78.0,0.78
132.0,1.32
-78.0,-0.78
-88.0,-0.88
142.0,1.42
-124.0,-1.24
-20.0,-0.2
74.0,0.74
64.0,0.64
-44.0,-0.44
2.0,0.02
84.0,0.84
52.0,0.52
-52.0,-0.52
162.0,1.62
56.0,0.56
-32.0,-0.32
148.0,1.48
144.0,1.44
44.0,0.44
94.0,0.94
12.0,0.12
-28.0,-0.28
-4.0,-0.04
90.0,0.9
-42.0,-0.42
-200.0,-2.0
-22.0,-0.22
94.0,0.94
-58.0,-0.58
112.0,1.12
42.0,0.42
52.0,0.52
136.0,1.36
46.0,0.46
-82.0,-0.82
-130.0,-1.3
30.0,0.3
172.0,1.72
-88.0,-0.88
60.0,0.6
118.0,1.18
-20.0,-0.2
76.0,0.76
-8.0,-0.08
-160.0,-1.6
78.0,0.78
-62.0,-0.62
-6.0,-0.06
-64.0,-0.64
68.0,0.68
-56.0,-0.56
56.0,0.56
28.0,0.28
-72.0,-0.72
-74.0,-0.74
80.0,0.8
-24.0,-0.24
-48.0,-0.48
-144.0,-1.44
18.0,0.18
10.0,0.1
74.0,0.74
-44.0,-0.44
76.0,0.76
146.0,1.46
-216.0,-2.16
-156.0,-1.56
40.0,0.4
86.0,0.86
-42.0,-0.42
-116.0,-1.16
-182.0,-1.82
-86.0,-0.86
-92.0,-0.92
-32.0,-0.32
182.0,1.82
36.0,0.36
56.0,0.56
-204.0,-2.04
174.0,1.74
-90.0,-0.9
-78.0,-0.78
98.0,0.98
106.0,1.06
-28.0,-0.28
226.0,2.26
-100.0,-1.0
152.0,1.52
-68.0,-0.68
38.0,0.38
112.0,1.12
-52.0,-0.52
-8.0,-0.08
96.0,0.96
-66.0,-0.66
58.0,0.58
72.0,0.72
-136.0,-1.36
-150.0,-1.5
-208.0,-2.08
-18.0,-0.18
-12.0,-0.12
-62.0,-0.62
-156.0,-1.56
54.0,0.54
-170.0,-1.7
134.0,1.34
-80.0,-0.8
-206.0,-2.06
-34.0,-0.34
60.0,0.6
14.0,0.14
-140.0,-1.4
-8.0,-0.08
-24.0,-0.24
42.0,0.42
-130.0,-1.3
150.0,1.5
78.0,0.78
90.0,0.9
-48.0,-0.48
-96.0,-0.96
44.0,0.44
42.0,0.42
76.0,0.76
4.0,0.04
56.0,0.56
-84.0,-0.84
34.0,0.34
172.0,1.72
-34.0,-0.34
178.0,1.78
92.0,0.92
-54.0,-0.54
-70.0,-0.7
76.0,0.76
-78.0,-0.78
-16.0,-0.16
54.0,0.54
-50.0,-0.5
46.0,0.46
-92.0,-0.92
-36.0,-0.36
-220.0,-2.2
-6.0,-0.06
68.0,0.68
-58.0,-0.58
38.0,0.38
10.0,0.1
-56.0,-0.56
-162.0,-1.62
-40.0,-0.4
162.0,1.62
-94.0,-0.94
-44.0,-0.44
-38.0,-0.38
-8.0,-0.08
-166.0,-1.66
110.0,1.1
140.0,1.4
144.0,1.44
70.0,0.7
-60.0,-0.6
136.0,1.36
-24.0,-0.24
72.0,0.72
-10.0,-0.1
42.0,0.42
-46.0,-0.46
96.0,0.96
-28.0,-0.28
134.0,1.34
38.0,0.38
122.0,1.22
146.0,1.46
176.0,1.76
88.0,0.88
52.0,0.52
-6.0,-0.06
-72.0,-0.72
-30.0,-0.3
246.0,2.46
68.0,0.68
-34.0,-0.34
-12.0,-0.12
-172.0,-1.72
-24.0,-0.24
44.0,0.44
154.0,1.54
-66.0,-0.66
22.0,0.22
68.0,0.68
174.0,1.74
-54.0,-0.54
-140.0,-1.4
-64.0,-0.64
-8.0,-0.08
36.0,0.36
124.0,1.24
164.0,1.64
116.0,1.16
218.0,2.18
130.0,1.3
94.0,0.94
-178.0,-1.78
-10.0,-0.1
6.0,0.06
192.0,1.92
20.0,0.2
-80.0,-0.8
46.0,0.46
16.0,0.16
-114.0,-1.14
-56.0,-0.56
38.0,0.38
-180.0,-1.8
66.0,0.66
74.0,0.74
100.0,1.0
-122.0,-1.22
50.0,0.5
10.0,0.1
78.0,0.78
-42.0,-0.42
-192.0,-1.92
62.0,0.62
-42.0,-0.42
100.0,1.0
-158.0,-1.58
-178.0,-1.78
24.0,0.24
62.0,0.62
-90.0,-0.9
32.0,0.32
-52.0,-0.52
40.0,0.4
-136.0,-1.36
-68.0,-0.68
-42.0,-0.42
160.0,1.6
62.0,0.62
172.0,1.72
-60.0,-0.6
132.0,1.32
-68.0,-0.68
90.0,0.9
0.0,0.0
-98.0,-0.98
70.0,0.7
-26.0,-0.26
-76.0,-0.76
-52.0,-0.52
98.0,0.98
48.0,0.48
70.0,0.7
216.0,2.16
120.0,1.2
50.0,0.5
-42.0,-0.42
100.0,1.0
0.0,0.0
-36.0,-0.36
168.0,1.68
66.0,0.66
-116.0,-1.16
60.0,0.6
-74.0,-0.74
6.0,0.06
-134.0,-1.34
-78.0,-0.78
-6.0,-0.06
10.0,0.1
-86.0,-0.86
270.0,2.7
-98.0,-0.98
4.0,0.04
-76.0,-0.76
-170.0,-1.7
-94.0,-0.94
-130.0,-1.3
152.0,1.52
118.0,1.18
20.0,0.2
62.0,0.62
-34.0,-0.34
20.0,0.2
28.0,0.28
134.0,1.34
-28.0,-0.28
-8.0,-0.08
-10.0,-0.1
-86.0,-0.86
150.0,1.5
-32.0,-0.32
26.0,0.26
-138.0,-1.38
30.0,0.3
94.0,0.94
-154.0,-1.54
-186.0,-1.86
32.0,0.32
0.0,0.0
62.0,0.62
-130.0,-1.3
2.0,0.02
126.0,1.26
242.0,2.42
-212.0,-2.12
90.0,0.9
2.0,0.02
-76.0,-0.76
52.0,0.52
-2.0,-0.02
14.0,0.14
-86.0,-0.86
46.0,0.46
-226.0,-2.26
-40.0,-0.4
-92.0,-0.92
-86.0,-0.86
-86.0,-0.86
-30.0,-0.3
-52.0,-0.52
64.0,0.64
22.0,0.22
-56.0,-0.56
-252.0,-2.52
154.0,1.54
-48.0,-0.48
-62.0,-0.62
100.0,1.0
70.0,0.7
8.0,0.08
74.0,0.74
-26.0,-0.26
-116.0,-1.16
-272.0,-2.72
-88.0,-0.88
2.0,0.02
-24.0,-0.24
18.0,0.18
-26.0,-0.26
-166.0,-1.66
-26.0,-0.26
24.0,0.24
-172.0,-1.72
-20.0,-0.2
-88.0,-0.88
-108.0,-1.08
-118.0,-1.18
46.0,0.46
-12.0,-0.12
-4.0,-0.04
26.0,0.26
164.0,1.64
-70.0,-0.7
-26.0,-0.26
76.0,0.76
94.0,0.94
-18.0,-0.18
-2.0,-0.02
-138.0,-1.38
-156.0,-1.56
58.0,0.58
-90.0,-0.9
68.0,0.68
-4.0,-0.04
90.0,0.9
-126.0,-1.26
142.0,1.42
80.0,0.8
66.0,0.66
40.0,0.4
-92.0,-0.92
-140.0,-1.4
-22.0,-0.22
-96.0,-0.96
-22.0,-0.22
126.0,1.26
72.0,0.72
58.0,0.58
-46.0,-0.46
32.0,0.32
140.0,1.4
-82.0,-0.82
320.0,3.2
52.0,0.52
-82.0,-0.82
-280.0,-2.8
-106.0,-1.06
-2.0,-0.02
22.0,0.22
140.0,1.4
268.0,2.68
36.0,0.36
-64.0,-0.64
90.0,0.9
234.0,2.34
10.0,0.1
18.0,0.18
-110.0,-1.1
-40.0,-0.4
-30.0,-0.3
-98.0,-0.98
-6.0,-0.06
14.0,0.14
-100.0,-1.0
126.0,1.26
-364.0,-3.64
-76.0,-0.76
-42.0,-0.42
30.0,0.3
-42.0,-0.42
-136.0,-1.36
-2.0,-0.02
44.0,0.44
152.0,1.52
22.0,0.22
6.0,0.06
22.0,0.22
62.0,0.62
-38.0,-0.38
-12.0,-0.12
-78.0,-0.78
154.0,1.54
-26.0,-0.26
-24.0,-0.24
-48.0,-0.48
104.0,1.04
-50.0,-0.5
20.0,0.2
128.0,1.28
-190.0,-1.9
-18.0,-0.18
82.0,0.82
114.0,1.14
122.0,1.22
148.0,1.48
-34.0,-0.34
-12.0,-0.12
-98.0,-0.98
52.0,0.52
-40.0,-0.4
178.0,1.78
160.0,1.6
138.0,1.38
38.0,0.38
148.0,1.48
20.0,0.2
-100.0,-1.0
-46.0,-0.46
-86.0,-0.86
-16.0,-0.16
92.0,0.92
-146.0,-1.46
114.0,1.14
86.0,0.86
0.0,0.0
-162.0,-1.62
50.0,0.5
166.0,1.66
-70.0,-0.7
16.0,0.16
34.0,0.34
16.0,0.16
-78.0,-0.78
-52.0,-0.52
-78.0,-0.78
-128.0,-1.28
-156.0,-1.56
-134.0,-1.34
-22.0,-0.22
20.0,0.2
140.0,1.4
-14.0,-0.14
92.0,0.92
68.0,0.68
-188.0,-1.88
-20.0,-0.2
-68.0,-0.68
54.0,0.54
-154.0,-1.54
-82.0,-0.82
48.0,0.48
68.0,0.68
60.0,0.6
102.0,1.02
72.0,0.72
-148.0,-1.48
124.0,1.24
-18.0,-0.18
58.0,0.58
-250.0,-2.5
30.0,0.3
2.0,0.02
110.0,1.1
10.0,0.1
44.0,0.44
116.0,1.16
14.0,0.14
212.0,2.12
44.0,0.44
-78.0,-0.78
34.0,0.34
-120.0,-1.2
62.0,0.62
180.0,1.8
-36.0,-0.36
-28.0,-0.28
-56.0,-0.56
16.0,0.16
-68.0,-0.68
118.0,1.18
142.0,1.42
-10.0,-0.1
8.0,0.08
78.0,0.78
8.0,0.08
160.0,1.6
104.0,1.04
44.0,0.44
-84.0,-0.84
2.0,0.02
88.0,0.88
-110.0,-1.1
34.0,0.34
-74.0,-0.74
68.0,0.68
-106.0,-1.06
76.0,0.76
6.0,0.06
38.0,0.38
-94.0,-0.94
42.0,0.42
36.0,0.36
-58.0,-0.58
-86.0,-0.86
-38.0,-0.38
-108.0,-1.08
-28.0,-0.28
-64.0,-0.64
128.0,1.28
108.0,1.08
-114.0,-1.14
44.0,0.44
30.0,0.3
58.0,0.58
-110.0,-1.1
44.0,0.44
-62.0,-0.62
102.0,1.02
18.0,0.18
38.0,0.38
46.0,0.46
-42.0,-0.42
-28.0,-0.28
-36.0,-0.36
110.0,1.1
44.0,0.44
-56.0,-0.56
70.0,0.7
160.0,1.6
-8.0,-0.08
32.0,0.32
-106.0,-1.06
98.0,0.98
76.0,0.76
204.0,2.04
-30.0,-0.3
-80.0,-0.8
78.0,0.78
-30.0,-0.3
-14.0,-0.14
2.0,0.02
-32.0,-0.32
62.0,0.62
36.0,0.36
-20.0,-0.2
-118.0,-1.18
-216.0,-2.16
-12.0,-0.12
-18.0,-0.18
-54.0,-0.54
-72.0,-0.72
-100.0,-1.0
152.0,1.52
-66.0,-0.66
-78.0,-0.78
-152.0,-1.52
-44.0,-0.44
24.0,0.24
-58.0,-0.58
-112.0,-1.12
-88.0,-0.88
18.0,0.18
-134.0,-1.34
30.0,0.3
208.0,2.08
160.0,1.6
-22.0,-0.22
-52.0,-0.52
8.0,0.08
22.0,0.22
-30.0,-0.3
44.0,0.44
238.0,2.38
110.0,1.1
-52.0,-0.52
46.0,0.46
-150.0,-1.5
-26.0,-0.26
78.0,0.78
18.0,0.18
-6.0,-0.06
132.0,1.32
172.0,1.72
-78.0,-0.78
182.0,1.82
-36.0,-0.36
-158.0,-1.58
-140.0,-1.4
20.0,0.2
-176.0,-1.76
-20.0,-0.2
24.0,0.24
164.0,1.64
-110.0,-1.1
88.0,0.88
8.0,0.08
20.0,0.2
72.0,0.72
118.0,1.18
-62.0,-0.62
144.0,1.44
-158.0,-1.58
66.0,0.66
44.0,0.44
112.0,1.12
-136.0,-1.36
34.0,0.34
-8.0,-0.08
-96.0,-0.96
156.0,1.56
72.0,0.72
-64.0,-0.64
-74.0,-0.74
-98.0,-0.98
130.0,1.3
-176.0,-1.76
-156.0,-1.56
116.0,1.16
78.0,0.78
114.0,1.14
108.0,1.08
-118.0,-1.18
108.0,1.08
30.0,0.3
-10.0,-0.1
16.0,0.16
26.0,0.26
-30.0,-0.3
202.0,2.02
108.0,1.08
-96.0,-0.96
98.0,0.98
-124.0,-1.24
50.0,0.5
32.0,0.32
66.0,0.66
6.0,0.06
96.0,0.96
14.0,0.14
-6.0,-0.06
-154.0,-1.54
174.0,1.74
72.0,0.72
166.0,1.66
8.0,0.08
72.0,0.72
-90.0,-0.9
52.0,0.52
-38.0,-0.38
0.0,0.0
-6.0,-0.06
-112.0,-1.12
66.0,0.66
-94.0,-0.94
142.0,1.42
16.0,0.16
92.0,0.92
-128.0,-1.28
98.0,0.98
78.0,0.78
10.0,0.1
78.0,0.78
24.0,0.24
52.0,0.52
-204.0,-2.04
-68.0,-0.68
112.0,1.12
-110.0,-1.1
124.0,1.24
-24.0,-0.24
88.0,0.88
42.0,0.42
-80.0,-0.8
-76.0,-0.76
-52.0,-0.52
220.0,2.2
-88.0,-0.88
148.0,1.48
44.0,0.44
-184.0,-1.84
70.0,0.7
-90.0,-0.9
60.0,0.6
-24.0,-0.24
-58.0,-0.58
104.0,1.04
34.0,0.34
36.0,0.36
82.0,0.82
66.0,0.66
30.0,0.3
-124.0,-1.24
84.0,0.84
138.0,1.38
52.0,0.52
-52.0,-0.52
-116.0,-1.16
170.0,1.7
-28.0,-0.28
112.0,1.12
-136.0,-1.36
134.0,1.34
-202.0,-2.02
-112.0,-1.12
-184.0,-1.84
-142.0,-1.42
76.0,0.76
-30.0,-0.3
-20.0,-0.2
42.0,0.42
-28.0,-0.28
124.0,1.24
18.0,0.18
74.0,0.74
-54.0,-0.54
66.0,0.66
-206.0,-2.06
-156.0,-1.56
92.0,0.92
152.0,1.52
100.0,1.0
22.0,0.22
8.0,0.08
-10.0,-0.1
-44.0,-0.44
24.0,0.24
6.0,0.06
60.0,0.6
2.0,0.02
-118.0,-1.18
130.0,1.3
92.0,0.92
100.0,1.0
202.0,2.02
66.0,0.66
30.0,0.3
20.0,0.2
-184.0,-1.84
24.0,0.24
-6.0,-0.06
2.0,0.02
104.0,1.04
-192.0,-1.92
-54.0,-0.54
40.0,0.4
-26.0,-0.26
26.0,0.26
-56.0,-0.56
-48.0,-0.48
-10.0,-0.1
52.0,0.52
-6.0,-0.06
-8.0,-0.08
2.0,0.02
-106.0,-1.06
166.0,1.66
-62.0,-0.62
82.0,0.82
-104.0,-1.04
84.0,0.84
-156.0,-1.56
120.0,1.2
160.0,1.6
-66.0,-0.66
0.0,0.0
94.0,0.94
-64.0,-0.64
230.0,2.3
28.0,0.28
66.0,0.66
-72.0,-0.72
84.0,0.84
92.0,0.92
22.0,0.22
-24.0,-0.24
-100.0,-1.0
-148.0,-1.48
-110.0,-1.1
72.0,0.72
68.0,0.68
26.0,0.26
-60.0,-0.6
170.0,1.7
122.0,1.22
-56.0,-0.56
160.0,1.6
-26.0,-0.26
60.0,0.6
-88.0,-0.88
-90.0,-0.9
204.0,2.04
106.0,1.06
2.0,0.02
6.0,0.06
-186.0,-1.86
68.0,0.68
-156.0,-1.56
70.0,0.7
-34.0,-0.34
-42.0,-0.42
176.0,1.76
144.0,1.44
-90.0,-0.9
-96.0,-0.96
130.0,1.3
172.0,1.72
-190.0,-1.9
40.0,0.4
-66.0,-0.66
-108.0,-1.08
140.0,1.4
-14.0,-0.14
64.0,0.64
26.0,0.26
-24.0,-0.24
-38.0,-0.38
-24.0,-0.24
80.0,0.8
64.0,0.64
-26.0,-0.26
174.0,1.74
56.0,0.56
-212.0,-2.12
114.0,1.14
-138.0,-1.38
30.0,0.3
-48.0,-0.48
106.0,1.06
126.0,1.26
-132.0,-1.32
52.0,0.52
-114.0,-1.14
-108.0,-1.08
-2.0,-0.02
44.0,0.44
-248.0,-2.48
-94.0,-0.94
-84.0,-0.84
16.0,0.16
176.0,1.76
-28.0,-0.28
-62.0,-0.62
2.0,0.02
-24.0,-0.24
-114.0,-1.14
-26.0,-0.26
-54.0,-0.54
-66.0,-0.66
62.0,0.62
188.0,1.88
210.0,2.1
62.0,0.62
48.0,0.48
-220.0,-2.2
-120.0,-1.2
108.0,1.08
-114.0,-1.14
218.0,2.18
-30.0,-0.3
-58.0,-0.58
130.0,1.3
-50.0,-0.5
72.0,0.72
-140.0,-1.4
74.0,0.74
90.0,0.9
-146.0,-1.46
92.0,0.92
-72.0,-0.72
-26.0,-0.26
-10.0,-0.1
58.0,0.58
-152.0,-1.52
-72.0,-0.72
-186.0,-1.86
-130.0,-1.3
-62.0,-0.62
-52.0,-0.52
42.0,0.42
-54.0,-0.54
24.0,0.24
40.0,0.4
64.0,0.64
-60.0,-0.6
