tempo,caminhada_1,caminhada_2,caminhada_3,caminhada_4,caminhada_5,caminhada_6,caminhada_7,caminhada_8,caminhada_9,caminhada_10
2590,18.0,-70.0,-40.0,-12.0,50.0,12.0,6.0,-32.0,46.0,-10.0
2591,19.0,-71.0,-41.0,-11.0,49.0,11.0,7.0,-33.0,45.0,-9.0
2592,20.0,-70.0,-40.0,-10.0,50.0,12.0,6.0,-34.0,44.0,-10.0
2593,21.0,-69.0,-39.0,-9.0,49.0,11.0,5.0,-35.0,45.0,-9.0
2594,20.0,-68.0,-40.0,-10.0,50.0,10.0,4.0,-34.0,44.0,-10.0
2595,21.0,-67.0,-39.0,-9.0,51.0,11.0,5.0,-35.0,43.0,-11.0
2596,22.0,-68.0,-38.0,-10.0,52.0,10.0,6.0,-36.0,44.0,-12.0
2597,21.0,-67.0,-39.0,-9.0,51.0,11.0,5.0,-37.0,45.0,-13.0
2598,20.0,-68.0,-40.0,-10.0,50.0,10.0,4.0,-36.0,46.0,-12.0
2599,19.0,-67.0,-39.0,-11.0,49.0,11.0,5.0,-37.0,45.0,-11.0
2600,18.0,-66.0,-38.0,-12.0,48.0,12.0,6.0,-38.0,44.0,-10.0
2601,19.0,-65.0,-37.0,-11.0,49.0,11.0,5.0,-39.0,43.0,-11.0
2602,18.0,-66.0,-36.0,-10.0,48.0,10.0,6.0,-38.0,42.0,-12.0
2603,19.0,-67.0,-37.0,-9.0,47.0,9.0,7.0,-37.0,41.0,-11.0
2604,18.0,-68.0,-36.0,-8.0,46.0,8.0,6.0,-36.0,42.0,-12.0
2605,17.0,-67.0,-35.0,-9.0,47.0,9.0,5.0,-37.0,43.0,-13.0
2606,18.0,-68.0,-34.0,-8.0,46.0,10.0,6.0,-38.0,44.0,-14.0
2607,19.0,-69.0,-33.0,-7.0,45.0,11.0,5.0,-39.0,45.0,-15.0
2608,20.0,-68.0,-32.0,-6.0,46.0,12.0,6.0,-38.0,46.0,-16.0
2609,21.0,-67.0,-33.0,-7.0,45.0,13.0,7.0,-37.0,45.0,-17.0
2610,20.0,-68.0,-34.0,-8.0,44.0,12.0,6.0,-38.0,44.0,-18.0
2611,21.0,-67.0,-33.0,-7.0,45.0,13.0,7.0,-37.0,45.0,-17.0
2612,20.0,-68.0,-34.0,-8.0,46.0,14.0,8.0,-36.0,44.0,-18.0
2613,21.0,-69.0,-33.0,-9.0,47.0,15.0,7.0,-35.0,43.0,-17.0
2614,22.0,-68.0,-32.0,-8.0,48.0,16.0,8.0,-34.0,44.0,-16.0
2615,21.0,-69.0,-33.0,-9.0,49.0,17.0,9.0,-33.0,43.0,-17.0
2616,22.0,-68.0,-34.0,-10.0,48.0,18.0,10.0,-32.0,42.0,-18.0
2617,21.0,-69.0,-35.0,-11.0,47.0,19.0,11.0,-31.0,43.0,-17.0
2618,22.0,-68.0,-34.0,-10.0,46.0,18.0,10.0,-32.0,44.0,-16.0
2619,23.0,-67.0,-35.0,-11.0,45.0,19.0,11.0,-33.0,43.0,-17.0
2620,24.0,-68.0,-34.0,-12.0,46.0,18.0,12.0,-34.0,42.0,-16.0
2621,25.0,-69.0,-33.0,-13.0,47.0,17.0,11.0,-33.0,41.0,-15.0
2622,26.0,-68.0,-32.0,-12.0,48.0,18.0,10.0,-34.0,40.0,-16.0
2623,27.0,-67.0,-31.0,-11.0,49.0,19.0,9.0,-35.0,39.0,-17.0
2624,28.0,-66.0,-32.0,-12.0,50.0,20.0,8.0,-36.0,40.0,-16.0
2625,29.0,-67.0,-33.0,-11.0,51.0,19.0,7.0,-35.0,39.0,-17.0
2626,28.0,-68.0,-32.0,-10.0,50.0,18.0,8.0,-34.0,40.0,-18.0
2627,29.0,-69.0,-31.0,-9.0,49.0,19.0,7.0,-35.0,41.0,-19.0
2628,30.0,-70.0,-30.0,-8.0,48.0,20.0,8.0,-36.0,42.0,-18.0
2629,31.0,-71.0,-29.0,-9.0,49.0,19.0,9.0,-35.0,41.0,-17.0
2630,30.0,-72.0,-28.0,-8.0,50.0,18.0,8.0,-36.0,42.0,-16.0
2631,29.0,-71.0,-29.0,-7.0,49.0,19.0,7.0,-35.0,41.0,-15.0
2632,28.0,-72.0,-28.0,-6.0,50.0,18.0,6.0,-36.0,42.0,-14.0
2633,27.0,-73.0,-27.0,-5.0,51.0,17.0,5.0,-37.0,43.0,-13.0
2634,28.0,-74.0,-26.0,-6.0,52.0,16.0,6.0,-38.0,42.0,-12.0
2635,29.0,-75.0,-25.0,-7.0,53.0,17.0,5.0,-37.0,41.0,-11.0
2636,28.0,-74.0,-26.0,-8.0,54.0,16.0,6.0,-36.0,40.0,-10.0
2637,29.0,-73.0,-25.0,-9.0,53.0,15.0,7.0,-35.0,41.0,-11.0
2638,30.0,-74.0,-24.0,-10.0,54.0,14.0,6.0,-34.0,40.0,-10.0
2639,29.0,-73.0,-25.0,-9.0,53.0,15.0,5.0,-33.0,39.0,-11.0
2640,28.0,-74.0,-26.0,-10.0,52.0,14.0,4.0,-34.0,38.0,-12.0
2641,29.0,-73.0,-25.0,-9.0,51.0,13.0,3.0,-35.0,37.0,-11.0
2642,28.0,-74.0,-24.0,-8.0,52.0,12.0,2.0,-36.0,38.0,-10.0
2643,27.0,-75.0,-23.0,-7.0,51.0,11.0,3.0,-35.0,37.0,-11.0
2644,28.0,-74.0,-22.0,-6.0,50.0,10.0,2.0,-36.0,36.0,-10.0
2645,27.0,-73.0,-23.0,-5.0,49.0,11.0,1.0,-35.0,35.0,-9.0
2646,26.0,-72.0,-24.0,-4.0,50.0,10.0,2.0,-36.0,34.0,-8.0
2647,25.0,-71.0,-25.0,-3.0,51.0,9.0,3.0,-37.0,33.0,-7.0
2648,24.0,-70.0,-26.0,-2.0,50.0,10.0,4.0,-38.0,34.0,-8.0
2649,25.0,-71.0,-27.0,-1.0,51.0,9.0,5.0,-37.0,33.0,-9.0
2650,24.0,-72.0,-26.0,0.0,50.0,8.0,6.0,-36.0,32.0,-10.0
2651,25.0,-73.0,-27.0,1.0,51.0,7.0,5.0,-35.0,31.0,-11.0
2652,24.0,-74.0,-26.0,2.0,50.0,6.0,4.0,-34.0,32.0,-12.0
2653,23.0,-73.0,-25.0,1.0,49.0,7.0,5.0,-35.0,31.0,-11.0
2654,24.0,-72.0,-24.0,2.0,50.0,8.0,6.0,-36.0,30.0,-12.0
2655,23.0,-71.0,-25.0,3.0,49.0,9.0,7.0,-37.0,31.0,-13.0
2656,24.0,-72.0,-24.0,2.0,50.0,8.0,6.0,-36.0,30.0,-12.0
2657,23.0,-71.0,-23.0,1.0,49.0,9.0,7.0,-37.0,31.0,-11.0
2658,24.0,-72.0,-24.0,2.0,50.0,8.0,6.0,-36.0,32.0,-12.0
2659,23.0,-71.0,-25.0,3.0,49.0,9.0,5.0,-35.0,31.0,-11.0
2660,22.0,-70.0,-26.0,4.0,48.0,10.0,4.0,-34.0,30.0,-10.0
2661,23.0,-71.0,-25.0,3.0,47.0,11.0,3.0,-33.0,29.0,-11.0
2662,22.0,-72.0,-26.0,4.0,48.0,12.0,4.0,-34.0,28.0,-12.0
2663,23.0,-73.0,-25.0,3.0,49.0,11.0,5.0,-35.0,29.0,-13.0
2664,22.0,-72.0,-26.0,2.0,50.0,10.0,4.0,-34.0,28.0,-14.0
2665,23.0,-71.0,-25.0,3.0,51.0,11.0,5.0,-35.0,27.0,-15.0
2666,24.0,-70.0,-26.0,2.0,52.0,12.0,4.0,-36.0,28.0,-14.0
2667,25.0,-69.0,-25.0,3.0,53.0,13.0,5.0,-35.0,29.0,-13.0
2668,26.0,-68.0,-24.0,4.0,54.0,14.0,6.0,-34.0,30.0,-12.0
2669,25.0,-67.0,-23.0,3.0,55.0,15.0,5.0,-33.0,31.0,-13.0
2670,26.0,-66.0,-22.0,4.0,56.0,16.0,6.0,-32.0,30.0,-14.0
2671,25.0,-65.0,-21.0,3.0,57.0,17.0,5.0,-31.0,31.0,-15.0
2672,24.0,-66.0,-22.0,2.0,58.0,18.0,6.0,-30.0,32.0,-16.0
2673,23.0,-67.0,-21.0,3.0,59.0,17.0,5.0,-29.0,33.0,-15.0
2674,24.0,-68.0,-22.0,4.0,60.0,16.0,6.0,-28.0,32.0,-16.0
2675,25.0,-69.0,-21.0,5.0,59.0,17.0,5.0,-29.0,33.0,-17.0
2676,24.0,-70.0,-22.0,6.0,60.0,18.0,4.0,-30.0,32.0,-16.0
2677,23.0,-69.0,-21.0,5.0,59.0,19.0,5.0,-31.0,31.0,-15.0
2678,24.0,-70.0,-20.0,6.0,58.0,20.0,4.0,-32.0,32.0,-16.0
2679,25.0,-69.0,-21.0,5.0,59.0,21.0,3.0,-33.0,33.0,-15.0
2680,24.0,-68.0,-22.0,4.0,60.0,20.0,4.0,-32.0,32.0,-14.0
2681,23.0,-67.0,-23.0,5.0,59.0,21.0,3.0,-31.0,31.0,-13.0
2682,24.0,-66.0,-22.0,6.0,60.0,20.0,2.0,-32.0,30.0,-14.0
2683,25.0,-67.0,-23.0,7.0,61.0,19.0,1.0,-31.0,31.0,-15.0
2684,24.0,-66.0,-24.0,8.0,60.0,18.0,2.0,-32.0,32.0,-16.0
2685,25.0,-67.0,-23.0,7.0,61.0,17.0,3.0,-33.0,33.0,-17.0
2686,26.0,-66.0,-22.0,8.0,62.0,18.0,2.0,-34.0,32.0,-18.0
2687,25.0,-65.0,-23.0,9.0,61.0,19.0,1.0,-33.0,31.0,-17.0
2688,26.0,-64.0,-22.0,10.0,60.0,18.0,0.0,-34.0,32.0,-16.0
2689,25.0,-65.0,-23.0,11.0,61.0,19.0,-1.0,-35.0,31.0,-15.0
2690,26.0,-64.0,-22.0,10.0,60.0,18.0,-2.0,-34.0,32.0,-14.0
2691,25.0,-65.0,-23.0,9.0,59.0,19.0,-1.0,-33.0,33.0,-13.0
2692,26.0,-66.0,-22.0,8.0,60.0,18.0,0.0,-34.0,34.0,-14.0
2693,25.0,-65.0,-23.0,9.0,59.0,19.0,-1.0,-35.0,35.0,-15.0
2694,24.0,-64.0,-22.0,8.0,58.0,20.0,-2.0,-36.0,36.0,-14.0
2695,23.0,-65.0,-23.0,9.0,59.0,21.0,-3.0,-37.0,35.0,-13.0
2696,22.0,-66.0,-24.0,8.0,58.0,20.0,-4.0,-38.0,34.0,-14.0
2697,23.0,-65.0,-23.0,9.0,59.0,21.0,-5.0,-39.0,33.0,-15.0
2698,24.0,-66.0,-22.0,8.0,58.0,22.0,-6.0,-38.0,34.0,-16.0
2699,25.0,-65.0,-21.0,7.0,57.0,21.0,-5.0,-37.0,35.0,-17.0
2700,24.0,-66.0,-22.0,6.0,58.0,22.0,-4.0,-36.0,36.0,-18.0
2701,23.0,-67.0,-21.0,7.0,59.0,21.0,-5.0,-37.0,37.0,-17.0
2702,22.0,-66.0,-22.0,8.0,58.0,22.0,-6.0,-36.0,36.0,-16.0
2703,21.0,-67.0,-23.0,7.0,57.0,23.0,-5.0,-35.0,37.0,-15.0
2704,22.0,-66.0,-22.0,8.0,56.0,22.0,-6.0,-36.0,38.0,-14.0
2705,23.0,-67.0,-21.0,7.0,57.0,23.0,-7.0,-35.0,37.0,-13.0
2706,24.0,-66.0,-22.0,6.0,58.0,24.0,-6.0,-36.0,36.0,-12.0
2707,23.0,-67.0,-23.0,5.0,59.0,25.0,-5.0,-35.0,35.0,-13.0
2708,22.0,-68.0,-22.0,6.0,58.0,24.0,-4.0,-34.0,34.0,-14.0
2709,21.0,-67.0,-23.0,7.0,57.0,25.0,-5.0,-33.0,35.0,-15.0
2710,20.0,-68.0,-24.0,8.0,58.0,26.0,-6.0,-34.0,34.0,-14.0
2711,19.0,-69.0,-25.0,7.0,57.0,25.0,-7.0,-33.0,35.0,-13.0
2712,20.0,-68.0,-24.0,8.0,58.0,26.0,-6.0,-32.0,36.0,-12.0
2713,19.0,-67.0,-25.0,7.0,59.0,25.0,-7.0,-31.0,35.0,-13.0
2714,18.0,-66.0,-24.0,6.0,60.0,26.0,-8.0,-30.0,36.0,-14.0
2715,19.0,-65.0,-25.0,5.0,61.0,27.0,-9.0,-31.0,37.0,-13.0
2716,20.0,-64.0,-24.0,6.0,62.0,28.0,-8.0,-30.0,38.0,-12.0
2717,19.0,-65.0,-23.0,7.0,63.0,27.0,-9.0,-29.0,39.0,-11.0
2718,18.0,-64.0,-24.0,8.0,62.0,26.0,-8.0,-30.0,40.0,-12.0
2719,17.0,-65.0,-25.0,7.0,61.0,25.0,-9.0,-31.0,39.0,-13.0
2720,16.0,-64.0,-26.0,6.0,62.0,24.0,-10.0,-30.0,38.0,-12.0
2721,15.0,-63.0,-27.0,7.0,61.0,25.0,-11.0,-29.0,37.0,-11.0
2722,16.0,-62.0,-26.0,8.0,62.0,24.0,-12.0,-30.0,36.0,-12.0
2723,15.0,-61.0,-27.0,9.0,61.0,25.0,-13.0,-29.0,35.0,-11.0
2724,16.0,-62.0,-26.0,8.0,62.0,24.0,-12.0,-30.0,36.0,-12.0
2725,15.0,-63.0,-25.0,9.0,61.0,23.0,-13.0,-29.0,37.0,-13.0
2726,16.0,-64.0,-26.0,10.0,62.0,22.0,-14.0,-28.0,38.0,-14.0
2727,17.0,-65.0,-25.0,9.0,63.0,21.0,-13.0,-29.0,39.0,-15.0
2728,18.0,-64.0,-26.0,8.0,62.0,22.0,-12.0,-28.0,38.0,-16.0
2729,17.0,-63.0,-25.0,7.0,61.0,23.0,-13.0,-29.0,39.0,-15.0
2730,16.0,-64.0,-26.0,6.0,60.0,22.0,-14.0,-28.0,40.0,-14.0
2731,15.0,-65.0,-27.0,5.0,59.0,21.0,-15.0,-27.0,41.0,-13.0
2732,16.0,-64.0,-26.0,6.0,60.0,22.0,-14.0,-26.0,42.0,-12.0
2733,15.0,-65.0,-27.0,5.0,59.0,21.0,-15.0,-27.0,41.0,-13.0
2734,14.0,-66.0,-28.0,6.0,60.0,22.0,-14.0,-28.0,40.0,-14.0
2735,13.0,-67.0,-29.0,7.0,61.0,23.0,-15.0,-29.0,39.0,-13.0
2736,14.0,-66.0,-28.0,8.0,62.0,24.0,-14.0,-28.0,40.0,-12.0
2737,15.0,-65.0,-27.0,7.0,61.0,23.0,-15.0,-27.0,41.0,-11.0
2738,14.0,-64.0,-28.0,6.0,62.0,22.0,-16.0,-26.0,40.0,-10.0
2739,15.0,-65.0,-27.0,7.0,61.0,23.0,-17.0,-27.0,41.0,-11.0
2740,16.0,-64.0,-28.0,6.0,62.0,24.0,-18.0,-28.0,40.0,-10.0
2741,17.0,-65.0,-29.0,7.0,63.0,23.0,-19.0,-27.0,39.0,-11.0
2742,16.0,-66.0,-30.0,6.0,62.0,24.0,-18.0,-26.0,40.0,-10.0
2743,15.0,-67.0,-31.0,5.0,63.0,25.0,-17.0,-25.0,41.0,-11.0
2744,16.0,-68.0,-30.0,4.0,64.0,24.0,-16.0,-26.0,42.0,-10.0
2745,15.0,-67.0,-29.0,3.0,65.0,25.0,-17.0,-25.0,43.0,-11.0
2746,14.0,-66.0,-28.0,2.0,64.0,26.0,-18.0,-26.0,44.0,-10.0
2747,13.0,-67.0,-27.0,3.0,63.0,25.0,-17.0,-25.0,43.0,-11.0
2748,12.0,-68.0,-28.0,2.0,62.0,24.0,-18.0,-26.0,42.0,-12.0
2749,13.0,-67.0,-27.0,3.0,61.0,23.0,-19.0,-27.0,43.0,-11.0
2750,14.0,-66.0,-28.0,2.0,60.0,24.0,-18.0,-28.0,42.0,-12.0
2751,13.0,-67.0,-29.0,1.0,61.0,25.0,-17.0,-27.0,41.0,-13.0
2752,14.0,-66.0,-30.0,0.0,60.0,26.0,-16.0,-26.0,40.0,-14.0
2753,13.0,-65.0,-29.0,-1.0,61.0,27.0,-17.0,-27.0,41.0,-15.0
2754,14.0,-64.0,-30.0,-2.0,62.0,28.0,-18.0,-28.0,40.0,-14.0
2755,15.0,-63.0,-31.0,-3.0,61.0,29.0,-17.0,-29.0,39.0,-15.0
2756,14.0,-64.0,-32.0,-4.0,60.0,28.0,-18.0,-30.0,38.0,-16.0
2757,15.0,-63.0,-31.0,-5.0,59.0,27.0,-17.0,-29.0,39.0,-17.0
2758,14.0,-62.0,-30.0,-6.0,58.0,28.0,-16.0,-30.0,38.0,-16.0
2759,13.0,-63.0,-29.0,-5.0,57.0,27.0,-17.0,-29.0,39.0,-17.0
2760,12.0,-62.0,-30.0,-4.0,56.0,28.0,-18.0,-28.0,38.0,-16.0
2761,11.0,-61.0,-31.0,-3.0,57.0,27.0,-17.0,-29.0,37.0,-15.0
2762,10.0,-60.0,-30.0,-4.0,58.0,28.0,-18.0,-28.0,38.0,-16.0
2763,11.0,-61.0,-29.0,-5.0,59.0,27.0,-17.0,-29.0,39.0,-17.0
2764,10.0,-60.0,-30.0,-4.0,58.0,28.0,-18.0,-28.0,38.0,-16.0
2765,9.0,-59.0,-31.0,-5.0,59.0,27.0,-17.0,-27.0,37.0,-15.0
2766,10.0,-58.0,-30.0,-4.0,60.0,28.0,-16.0,-26.0,38.0,-14.0
2767,9.0,-57.0,-31.0,-3.0,59.0,29.0,-17.0,-25.0,37.0,-15.0
2768,10.0,-58.0,-30.0,-2.0,58.0,30.0,-16.0,-26.0,38.0,-16.0
2769,9.0,-59.0,-31.0,-3.0,59.0,31.0,-15.0,-25.0,39.0,-17.0
2770,10.0,-58.0,-32.0,-4.0,60.0,32.0,-14.0,-26.0,38.0,-16.0
2771,9.0,-57.0,-33.0,-3.0,59.0,33.0,-13.0,-27.0,39.0,-17.0
2772,10.0,-56.0,-34.0,-4.0,58.0,34.0,-12.0,-26.0,38.0,-18.0
2773,9.0,-55.0,-33.0,-5.0,57.0,35.0,-11.0,-27.0,37.0,-17.0
2774,8.0,-56.0,-32.0,-4.0,56.0,34.0,-10.0,-26.0,36.0,-18.0
2775,7.0,-55.0,-33.0,-5.0,57.0,33.0,-11.0,-25.0,35.0,-17.0
2776,8.0,-56.0,-32.0,-4.0,56.0,34.0,-10.0,-26.0,36.0,-16.0
2777,9.0,-57.0,-31.0,-5.0,57.0,33.0,-9.0,-27.0,37.0,-17.0
2778,10.0,-56.0,-30.0,-4.0,58.0,34.0,-8.0,-26.0,38.0,-16.0
2779,11.0,-55.0,-29.0,-3.0,57.0,33.0,-9.0,-27.0,37.0,-15.0
2780,12.0,-56.0,-28.0,-4.0,58.0,32.0,-10.0,-26.0,36.0,-14.0
2781,13.0,-57.0,-27.0,-5.0,59.0,31.0,-9.0,-27.0,37.0,-15.0
2782,12.0,-56.0,-28.0,-4.0,60.0,30.0,-8.0,-28.0,36.0,-14.0
2783,13.0,-55.0,-27.0,-5.0,59.0,29.0,-7.0,-27.0,37.0,-13.0
2784,12.0,-56.0,-28.0,-6.0,58.0,28.0,-8.0,-28.0,36.0,-14.0
2785,11.0,-55.0,-29.0,-5.0,57.0,29.0,-9.0,-29.0,37.0,-15.0
2786,12.0,-54.0,-28.0,-6.0,56.0,28.0,-10.0,-28.0,38.0,-14.0
2787,11.0,-55.0,-29.0,-7.0,55.0,27.0,-11.0,-29.0,37.0,-15.0
2788,12.0,-54.0,-28.0,-8.0,54.0,26.0,-10.0,-28.0,38.0,-14.0
2789,11.0,-53.0,-27.0,-9.0,53.0,27.0,-9.0,-29.0,37.0,-13.0
2790,12.0,-52.0,-28.0,-10.0,52.0,28.0,-8.0,-28.0,36.0,-14.0
2791,13.0,-51.0,-29.0,-11.0,51.0,29.0,-7.0,-27.0,35.0,-15.0
2792,12.0,-52.0,-30.0,-12.0,52.0,30.0,-6.0,-26.0,34.0,-16.0
2793,11.0,-51.0,-29.0,-13.0,53.0,31.0,-7.0,-27.0,35.0,-17.0
2794,10.0,-52.0,-30.0,-14.0,52.0,30.0,-8.0,-26.0,36.0,-16.0
2795,9.0,-53.0,-31.0,-13.0,53.0,31.0,-7.0,-27.0,35.0,-17.0
2796,10.0,-52.0,-32.0,-14.0,52.0,32.0,-6.0,-26.0,34.0,-18.0
2797,9.0,-53.0,-31.0,-13.0,51.0,31.0,-7.0,-25.0,35.0,-19.0
2798,10.0,-54.0,-30.0,-12.0,50.0,32.0,-6.0,-26.0,36.0,-18.0
2799,9.0,-55.0,-31.0,-11.0,51.0,33.0,-5.0,-27.0,35.0,-19.0
2800,8.0,-56.0,-32.0,-10.0,52.0,34.0,-6.0,-28.0,34.0,-18.0
2801,9.0,-55.0,-31.0,-9.0,53.0,33.0,-7.0,-29.0,33.0,-19.0
2802,8.0,-56.0,-32.0,-10.0,54.0,34.0,-6.0,-28.0,34.0,-20.0
2803,7.0,-55.0,-33.0,-9.0,55.0,33.0,-5.0,-29.0,33.0,-19.0
2804,8.0,-54.0,-32.0,-8.0,56.0,34.0,-4.0,-28.0,34.0,-20.0
2805,7.0,-55.0,-33.0,-9.0,55.0,33.0,-5.0,-29.0,33.0,-21.0
2806,8.0,-56.0,-32.0,-10.0,56.0,32.0,-4.0,-30.0,34.0,-22.0
2807,9.0,-57.0,-33.0,-9.0,55.0,31.0,-3.0,-31.0,33.0,-21.0
2808,8.0,-58.0,-34.0,-10.0,54.0,30.0,-4.0,-32.0,32.0,-22.0
2809,9.0,-57.0,-33.0,-9.0,55.0,31.0,-3.0,-31.0,33.0,-21.0
2810,8.0,-58.0,-34.0,-10.0,54.0,32.0,-2.0,-30.0,34.0,-20.0
2811,7.0,-59.0,-35.0,-11.0,53.0,31.0,-3.0,-31.0,33.0,-21.0
2812,8.0,-60.0,-36.0,-10.0,54.0,30.0,-4.0,-30.0,34.0,-22.0
2813,9.0,-59.0,-37.0,-11.0,55.0,31.0,-5.0,-31.0,35.0,-21.0
2814,10.0,-58.0,-36.0,-12.0,54.0,30.0,-4.0,-30.0,36.0,-22.0
2815,9.0,-57.0,-37.0,-11.0,53.0,29.0,-3.0,-31.0,37.0,-23.0
2816,8.0,-58.0,-36.0,-10.0,52.0,28.0,-4.0,-30.0,38.0,-24.0
2817,9.0,-59.0,-35.0,-9.0,51.0,29.0,-5.0,-31.0,39.0,-25.0
2818,10.0,-60.0,-34.0,-10.0,52.0,30.0,-6.0,-30.0,38.0,-24.0
2819,11.0,-59.0,-33.0,-9.0,53.0,29.0,-7.0,-31.0,37.0,-25.0
2820,10.0,-60.0,-34.0,-10.0,54.0,30.0,-6.0,-30.0,36.0,-26.0
2821,11.0,-61.0,-33.0,-11.0,55.0,29.0,-5.0,-31.0,37.0,-27.0
2822,10.0,-60.0,-34.0,-10.0,56.0,28.0,-4.0,-32.0,36.0,-26.0
2823,9.0,-61.0,-35.0,-9.0,57.0,29.0,-3.0,-33.0,35.0,-27.0
2824,8.0,-62.0,-36.0,-10.0,56.0,28.0,-4.0,-34.0,34.0,-28.0
2825,9.0,-63.0,-35.0,-11.0,57.0,27.0,-3.0,-35.0,33.0,-27.0
2826,8.0,-62.0,-36.0,-10.0,56.0,28.0,-4.0,-34.0,34.0,-28.0
2827,9.0,-61.0,-35.0,-9.0,57.0,27.0,-5.0,-35.0,33.0,-29.0
2828,10.0,-62.0,-34.0,-8.0,56.0,28.0,-4.0,-36.0,34.0,-28.0
2829,9.0,-61.0,-35.0,-7.0,55.0,29.0,-3.0,-37.0,35.0,-29.0
2830,8.0,-62.0,-34.0,-6.0,54.0,28.0,-2.0,-36.0,34.0,-30.0
2831,7.0,-61.0,-35.0,-5.0,55.0,27.0,-1.0,-37.0,33.0,-29.0
2832,6.0,-62.0,-36.0,-6.0,54.0,26.0,-2.0,-38.0,34.0,-28.0
2833,7.0,-63.0,-35.0,-7.0,55.0,25.0,-1.0,-39.0,35.0,-29.0
2834,8.0,-64.0,-34.0,-6.0,54.0,26.0,0.0,-40.0,36.0,-28.0
2835,7.0,-63.0,-33.0,-7.0,55.0,27.0,-1.0,-39.0,37.0,-29.0
2836,6.0,-62.0,-32.0,-8.0,56.0,28.0,-2.0,-40.0,38.0,-30.0
2837,5.0,-61.0,-31.0,-9.0,55.0,29.0,-1.0,-41.0,39.0,-29.0
2838,4.0,-62.0,-30.0,-8.0,56.0,28.0,-2.0,-40.0,40.0,-28.0
2839,3.0,-61.0,-31.0,-9.0,57.0,27.0,-1.0,-39.0,39.0,-27.0
2840,2.0,-62.0,-32.0,-8.0,58.0,28.0,0.0,-40.0,38.0,-28.0
2841,1.0,-63.0,-33.0,-9.0,57.0,27.0,-1.0,-41.0,37.0,-29.0
2842,0.0,-62.0,-32.0,-10.0,58.0,28.0,-2.0,-40.0,38.0,-30.0
2843,-1.0,-61.0,-33.0,-9.0,57.0,29.0,-3.0,-39.0,37.0,-29.0
2844,-2.0,-62.0,-34.0,-8.0,58.0,30.0,-2.0,-40.0,36.0,-30.0
2845,-3.0,-63.0,-35.0,-9.0,57.0,29.0,-3.0,-39.0,37.0,-29.0
2846,-4.0,-64.0,-36.0,-8.0,58.0,30.0,-2.0,-40.0,36.0,-30.0
2847,-5.0,-63.0,-35.0,-9.0,59.0,31.0,-3.0,-39.0,37.0,-31.0
2848,-4.0,-64.0,-34.0,-10.0,60.0,30.0,-2.0,-38.0,36.0,-30.0
2849,-5.0,-65.0,-35.0,-11.0,61.0,31.0,-1.0,-37.0,37.0,-31.0
2850,-6.0,-64.0,-34.0,-12.0,60.0,32.0,0.0,-38.0,36.0,-30.0
2851,-5.0,-63.0,-33.0,-11.0,59.0,31.0,-1.0,-39.0,37.0,-29.0
2852,-4.0,-62.0,-34.0,-12.0,60.0,32.0,-2.0,-40.0,38.0,-28.0
2853,-5.0,-63.0,-33.0,-11.0,59.0,31.0,-1.0,-39.0,37.0,-29.0
2854,-6.0,-64.0,-32.0,-10.0,58.0,30.0,0.0,-38.0,36.0,-30.0
2855,-5.0,-63.0,-31.0,-11.0,57.0,29.0,-1.0,-37.0,37.0,-29.0
2856,-6.0,-62.0,-32.0,-10.0,56.0,28.0,0.0,-38.0,38.0,-30.0
2857,-5.0,-61.0,-31.0,-11.0,55.0,27.0,1.0,-37.0,39.0,-31.0
2858,-6.0,-62.0,-32.0,-10.0,56.0,28.0,2.0,-38.0,38.0,-32.0
2859,-7.0,-61.0,-33.0,-11.0,57.0,27.0,1.0,-37.0,37.0,-31.0
2860,-6.0,-60.0,-34.0,-12.0,58.0,28.0,0.0,-38.0,38.0,-30.0
2861,-5.0,-59.0,-33.0,-11.0,59.0,29.0,1.0,-37.0,39.0,-29.0
2862,-6.0,-60.0,-32.0,-10.0,60.0,28.0,0.0,-38.0,40.0,-28.0
2863,-5.0,-61.0,-33.0,-9.0,61.0,27.0,-1.0,-37.0,39.0,-29.0
2864,-6.0,-62.0,-32.0,-8.0,62.0,26.0,-2.0,-38.0,40.0,-28.0
2865,-7.0,-63.0,-33.0,-9.0,61.0,25.0,-3.0,-39.0,39.0,-27.0
2866,-6.0,-64.0,-32.0,-10.0,62.0,24.0,-2.0,-40.0,40.0,-28.0
2867,-7.0,-65.0,-33.0,-9.0,63.0,25.0,-1.0,-41.0,39.0,-29.0
2868,-8.0,-66.0,-32.0,-8.0,62.0,24.0,0.0,-40.0,38.0,-30.0
2869,-9.0,-65.0,-33.0,-7.0,61.0,23.0,1.0,-41.0,39.0,-31.0
2870,-10.0,-64.0,-32.0,-8.0,62.0,24.0,0.0,-40.0,40.0,-32.0
2871,-9.0,-63.0,-33.0,-9.0,63.0,25.0,1.0,-41.0,39.0,-31.0
2872,-10.0,-64.0,-34.0,-8.0,64.0,26.0,2.0,-42.0,38.0,-32.0
2873,-9.0,-63.0,-33.0,-7.0,65.0,27.0,1.0,-43.0,37.0,-33.0
2874,-8.0,-64.0,-32.0,-8.0,66.0,26.0,2.0,-44.0,38.0,-34.0
2875,-7.0,-65.0,-33.0,-7.0,67.0,25.0,1.0,-43.0,37.0,-35.0
2876,-6.0,-66.0,-34.0,-6.0,68.0,24.0,0.0,-42.0,36.0,-36.0
2877,-5.0,-65.0,-33.0,-5.0,69.0,25.0,1.0,-41.0,37.0,-35.0
